"variabletype" "activitytype" "subjectid" "meanvalue"
"tbodyaccmeanz" "sitting" 22 -0.105827369516129
"tbodyaccmeanz" "sitting" 23 -0.103808679294118
"tbodyaccmeanz" "sitting" 24 -0.103041061426471
"tbodyaccmeanz" "sitting" 25 -0.109160440476923
"tbodyaccmeanz" "sitting" 26 -0.0974448692333333
"tbodyaccmeanz" "sitting" 27 -0.105521912588571
"tbodyaccmeanz" "sitting" 28 -0.111517939555556
"tbodyaccmeanz" "sitting" 29 -0.1104118192
"tbodyaccmeanz" "sitting" 30 -0.099515446133871
"tbodyaccmeanz" "standing" 1 -0.110601817735849
"tbodyaccmeanz" "standing" 2 -0.105908536055556
"tbodyaccmeanz" "standing" 3 -0.101621722633148
"tbodyaccmeanz" "standing" 4 -0.0961574905535714
"tbodyaccmeanz" "standing" 5 -0.102171095696429
"tbodyaccmeanz" "standing" 6 -0.112172831947368
"tbodyaccmeanz" "standing" 7 -0.0997778303207547
"tbodyaccmeanz" "standing" 8 -0.106114996837037
"tbodyaccmeanz" "standing" 9 -0.0952747481333333
"tbodyaccmeanz" "standing" 10 -0.107964083931818
"tbodyaccmeanz" "standing" 11 -0.108686630425532
"tbodyaccmeanz" "standing" 12 -0.105526999754098
"tbodyaccmeanz" "standing" 13 -0.112124137754386
"tbodyaccmeanz" "standing" 14 -0.103817701790667
"tbodyaccmeanz" "standing" 15 -0.105910832679245
"tbodyaccmeanz" "standing" 16 -0.103657729076923
"tbodyaccmeanz" "standing" 17 -0.111432145565
"tbodyaccmeanz" "standing" 18 -0.108453355945205
"tbodyaccmeanz" "standing" 19 -0.10904190460274
"tbodyaccmeanz" "standing" 20 -0.100402759931507
"tbodyaccmeanz" "standing" 21 -0.110417855808989
"tbodyaccmeanz" "standing" 22 -0.104967423820635
"tbodyaccmeanz" "standing" 23 -0.1105970177575
"tbodyaccmeanz" "standing" 24 -0.108222553855072
"tbodyaccmeanz" "standing" 25 -0.107352957594595
"tbodyaccmeanz" "standing" 26 -0.110237796416216
"tbodyaccmeanz" "standing" 27 -0.107835818025
"tbodyaccmeanz" "standing" 28 -0.106579385202532
"tbodyaccmeanz" "standing" 29 -0.108659067476923
"tbodyaccmeanz" "standing" 30 -0.108756209835593
"tbodyaccmeanz" "laying" 1 -0.11320355358
"tbodyaccmeanz" "laying" 2 -0.107245610416667
"tbodyaccmeanz" "laying" 3 -0.101300477506452
"tbodyaccmeanz" "laying" 4 -0.110688150314815
"tbodyaccmeanz" "laying" 5 -0.107937603673077
"tbodyaccmeanz" "laying" 6 -0.133119570368421
"tbodyaccmeanz" "laying" 7 -0.101361036576923
"tbodyaccmeanz" "laying" 8 -0.102245365611111
"tbodyaccmeanz" "laying" 9 -0.10754972144
"tbodyaccmeanz" "laying" 10 -0.117168642362069
"tbodyaccmeanz" "laying" 11 -0.108786578070175
"tbodyaccmeanz" "laying" 12 -0.108160125666667
"tbodyaccmeanz" "laying" 13 -0.104331864532258
"tbodyaccmeanz" "laying" 14 -0.0868333315509804
"tbodyaccmeanz" "laying" 15 -0.118530240291667
"tbodyaccmeanz" "laying" 16 -0.107310493242857
"tbodyaccmeanz" "laying" 17 -0.107006279704225
"tbodyaccmeanz" "laying" 18 -0.107698927907692
"tbodyaccmeanz" "laying" 19 -0.10898146186747
"tbodyaccmeanz" "laying" 20 -0.104274322538235
"tbodyaccmeanz" "laying" 21 -0.103253832233333
"tbodyaccmeanz" "laying" 22 -0.110800924652778
"tbodyaccmeanz" "laying" 23 -0.104256776291667
"tbodyaccmeanz" "laying" 24 -0.107236237236111
"tbodyaccmeanz" "laying" 25 -0.100428830260274
"tbodyaccmeanz" "laying" 26 -0.105002540289474
"tbodyaccmeanz" "laying" 27 -0.107699732837838
"tbodyaccmeanz" "laying" 28 -0.1083448529625
"tbodyaccmeanz" "laying" 29 -0.109462068173913
"tbodyaccmeanz" "laying" 30 -0.1036581505
"tgravityaccmeanx" "walking" 1 0.935223201473684
"tgravityaccmeanx" "walking" 2 0.91301733338983
"tgravityaccmeanx" "walking" 3 0.936506743275862
"tgravityaccmeanx" "walking" 4 0.963999696833333
"tgravityaccmeanx" "walking" 5 0.972624959821429
"tgravityaccmeanx" "walking" 6 0.958067455087719
"tgravityaccmeanx" "walking" 7 0.932566472280702
"tgravityaccmeanx" "walking" 8 0.913586347916667
"tgravityaccmeanx" "walking" 9 0.951867079615385
"tgravityaccmeanx" "walking" 10 0.963092149811321
"tgravityaccmeanx" "walking" 11 0.946468451355932
"tgravityaccmeanx" "walking" 12 0.9668735148
"tgravityaccmeanx" "walking" 13 0.910855709298246
"tgravityaccmeanx" "walking" 14 0.802973961525424
"tgravityaccmeanx" "walking" 15 0.951524391481481
"tgravityaccmeanx" "walking" 16 0.925981326078431
"tgravityaccmeanx" "walking" 17 0.92811236852459
"tgravityaccmeanx" "walking" 18 0.92386524875
"tgravityaccmeanx" "walking" 19 0.935222559230769
"tgravityaccmeanx" "walking" 20 0.899965205686274
"tgravityaccmeanx" "walking" 21 0.862524800961538
"tgravityaccmeanx" "walking" 22 0.936096410434783
"tgravityaccmeanx" "walking" 23 0.939809688644068
"tgravityaccmeanx" "walking" 24 0.95970108137931
"tgravityaccmeanx" "walking" 25 0.937483114459459
"tgravityaccmeanx" "walking" 26 0.960647754576271
"tgravityaccmeanx" "walking" 27 0.944759287368421
"tgravityaccmeanx" "walking" 28 0.942930275555556
"tgravityaccmeanx" "walking" 29 0.96237438509434
"tgravityaccmeanx" "walking" 30 0.965217551076923
"tgravityaccmeanx" "walking_upstairs" 1 0.89335109754717
"tgravityaccmeanx" "walking_upstairs" 2 0.790717418541667
"tgravityaccmeanx" "walking_upstairs" 3 0.883533436101695
"tgravityaccmeanx" "walking_upstairs" 4 0.946264314423077
"tgravityaccmeanx" "walking_upstairs" 5 0.936821834893617
"tgravityaccmeanx" "walking_upstairs" 6 0.913632241568627
"tgravityaccmeanx" "walking_upstairs" 7 0.81874656
"tgravityaccmeanx" "walking_upstairs" 8 0.860368718780488
"tgravityaccmeanx" "walking_upstairs" 9 0.902647777755102
"tgravityaccmeanx" "walking_upstairs" 10 0.931861027446809
"tgravityaccmeanx" "walking_upstairs" 11 0.892626155555556
"tgravityaccmeanx" "walking_upstairs" 12 0.938371473269231
"tgravityaccmeanx" "walking_upstairs" 13 0.847634313454545
"tgravityaccmeanx" "walking_upstairs" 14 0.688256122222222
"tgravityaccmeanx" "walking_upstairs" 15 0.918544812291667
"tgravityaccmeanx" "walking_upstairs" 16 0.826874282745098
"tgravityaccmeanx" "walking_upstairs" 17 0.853530565833333
"tgravityaccmeanx" "walking_upstairs" 18 0.883330258448276
"tgravityaccmeanx" "walking_upstairs" 19 0.8294283725
"tgravityaccmeanx" "walking_upstairs" 20 0.777095717058824
"tgravityaccmeanx" "walking_upstairs" 21 0.781177210851064
"tgravityaccmeanx" "walking_upstairs" 22 0.889454382857143
"tgravityaccmeanx" "walking_upstairs" 23 0.843438810196078
"tgravityaccmeanx" "walking_upstairs" 24 0.906369500508475
"tgravityaccmeanx" "walking_upstairs" 25 0.927693239538462
"tgravityaccmeanx" "walking_upstairs" 26 0.942095257090909
"tgravityaccmeanx" "walking_upstairs" 27 0.868000278627451
"tgravityaccmeanx" "walking_upstairs" 28 0.854508231764706
"tgravityaccmeanx" "walking_upstairs" 29 0.929258953877551
"tgravityaccmeanx" "walking_upstairs" 30 0.93182983
"tgravityaccmeanx" "walking_downstairs" 1 0.931874418979592
"tgravityaccmeanx" "walking_downstairs" 2 0.861831345531915
"tgravityaccmeanx" "walking_downstairs" 3 0.939057787755102
"tgravityaccmeanx" "walking_downstairs" 4 0.947731858666667
"tgravityaccmeanx" "walking_downstairs" 5 0.956649352553192
"tgravityaccmeanx" "walking_downstairs" 6 0.928531455208333
"tgravityaccmeanx" "walking_downstairs" 7 0.930623632765957
"tgravityaccmeanx" "walking_downstairs" 8 0.914023498421053
"tgravityaccmeanx" "walking_downstairs" 9 0.938417773333333
"tgravityaccmeanx" "walking_downstairs" 10 0.939807421052632
"tgravityaccmeanx" "walking_downstairs" 11 0.941746406521739
"tgravityaccmeanx" "walking_downstairs" 12 0.949861980652174
"tgravityaccmeanx" "walking_downstairs" 13 0.941875619787234
"tgravityaccmeanx" "walking_downstairs" 14 0.81629643
"tgravityaccmeanx" "walking_downstairs" 15 0.932302200476191
"tgravityaccmeanx" "walking_downstairs" 16 0.917818427021277
"tgravityaccmeanx" "walking_downstairs" 17 0.928817578043478
"tgravityaccmeanx" "walking_downstairs" 18 0.932277478363636
"tgravityaccmeanx" "walking_downstairs" 19 0.881940855128205
"tgravityaccmeanx" "walking_downstairs" 20 0.91972663
"tgravityaccmeanx" "walking_downstairs" 21 0.872683205555556
"tgravityaccmeanx" "walking_downstairs" 22 0.921820641944444
"tgravityaccmeanx" "walking_downstairs" 23 0.923711401296296
"tgravityaccmeanx" "walking_downstairs" 24 0.950883416727273
"tgravityaccmeanx" "walking_downstairs" 25 0.929627532241379
"tgravityaccmeanx" "walking_downstairs" 26 0.9467972718
"tgravityaccmeanx" "walking_downstairs" 27 0.931380178636364
"tgravityaccmeanx" "walking_downstairs" 28 0.929291680434783
"tgravityaccmeanx" "walking_downstairs" 29 0.948486215
"tgravityaccmeanx" "walking_downstairs" 30 0.958000491451613
"tgravityaccmeanx" "sitting" 1 0.831509933404255
"tgravityaccmeanx" "sitting" 2 0.940477273043478
"tgravityaccmeanx" "sitting" 3 0.901098984615385
"tgravityaccmeanx" "sitting" 4 0.8693030064
"tgravityaccmeanx" "sitting" 5 0.880731443863636
"tgravityaccmeanx" "sitting" 6 0.933692934909091
"tgravityaccmeanx" "sitting" 7 0.969147824375
"tgravityaccmeanx" "sitting" 8 0.832453878043478
"tgravityaccmeanx" "sitting" 9 0.9163245106
"tgravityaccmeanx" "sitting" 10 0.791887198148148
"tgravityaccmeanx" "sitting" 11 0.871963798301887
"tgravityaccmeanx" "sitting" 12 0.926228975490196
"tgravityaccmeanx" "sitting" 13 0.92557651244898
"tgravityaccmeanx" "sitting" 14 0.939038759814815
"tgravityaccmeanx" "sitting" 15 0.89036426220339
"tgravityaccmeanx" "sitting" 16 0.942457377971014
"tgravityaccmeanx" "sitting" 17 0.94488374765625
"tgravityaccmeanx" "sitting" 18 0.909816469298246
"tgravityaccmeanx" "sitting" 19 0.581371509041096
"tgravityaccmeanx" "sitting" 20 0.924454522424242
"tgravityaccmeanx" "sitting" 21 0.940031368
"tgravityaccmeanx" "sitting" 22 0.839305928709677
"tgravityaccmeanx" "sitting" 23 0.936509242941176
"tgravityaccmeanx" "sitting" 24 0.919637604411765
"tgravityaccmeanx" "sitting" 25 0.865686078153846
"tgravityaccmeanx" "sitting" 26 0.782955611794872
"tgravityaccmeanx" "sitting" 27 0.839464714
"tgravityaccmeanx" "sitting" 28 0.907331309166667
"tgravityaccmeanx" "sitting" 29 0.891563755166667
"tgravityaccmeanx" "sitting" 30 0.825473836935484
"tgravityaccmeanx" "standing" 1 0.942952000377358
"tgravityaccmeanx" "standing" 2 0.896928566851852
"tgravityaccmeanx" "standing" 3 0.93503077852459
"tgravityaccmeanx" "standing" 4 0.95619779125
"tgravityaccmeanx" "standing" 5 0.960188699107143
"tgravityaccmeanx" "standing" 6 0.945139003859649
"tgravityaccmeanx" "standing" 7 0.958728687924528
"tgravityaccmeanx" "standing" 8 0.957669921111111
"tgravityaccmeanx" "standing" 9 0.961323502222222
"tgravityaccmeanx" "standing" 10 0.954008785454545
"tgravityaccmeanx" "standing" 11 0.956464535957447
"tgravityaccmeanx" "standing" 12 0.957317821803279
"tgravityaccmeanx" "standing" 13 0.942695296842105
"tgravityaccmeanx" "standing" 14 0.875319569
"tgravityaccmeanx" "standing" 15 0.965528899622642
"tgravityaccmeanx" "standing" 16 0.941587749358974
"tgravityaccmeanx" "standing" 17 0.904678547435897
"tgravityaccmeanx" "standing" 18 0.947573239863014
"tgravityaccmeanx" "standing" 19 0.944045837534247
"tgravityaccmeanx" "standing" 20 0.911231752465753
"tgravityaccmeanx" "standing" 21 0.881213341910112
"tgravityaccmeanx" "standing" 22 0.954064297619048
"tgravityaccmeanx" "standing" 23 0.919857125882353
"tgravityaccmeanx" "standing" 24 0.96644228
"tgravityaccmeanx" "standing" 25 0.929794733108108
"tgravityaccmeanx" "standing" 26 0.965460891621622
"tgravityaccmeanx" "standing" 27 0.965351492
"tgravityaccmeanx" "standing" 28 0.948514848481013
"tgravityaccmeanx" "standing" 29 0.974508732
"tgravityaccmeanx" "standing" 30 0.968556705084746
"tgravityaccmeanx" "laying" 1 -0.24888179828
"tgravityaccmeanx" "laying" 2 -0.509754238125
"tgravityaccmeanx" "laying" 3 -0.241758478064516
"tgravityaccmeanx" "laying" 4 -0.420664662222222
"tgravityaccmeanx" "laying" 5 -0.483470597692308
"tgravityaccmeanx" "laying" 6 -0.47670987877193
"tgravityaccmeanx" "laying" 7 -0.502814250576923
"tgravityaccmeanx" "laying" 8 -0.405930036111111
"tgravityaccmeanx" "laying" 9 -0.5802528348
"tgravityaccmeanx" "laying" 10 -0.453069737586207
"tgravityaccmeanx" "laying" 11 -0.134832031403509
"tgravityaccmeanx" "laying" 12 -0.3785920653
"tgravityaccmeanx" "laying" 13 -0.156852206467742
"tgravityaccmeanx" "laying" 14 -0.145483631627451
"tgravityaccmeanx" "laying" 15 -0.1719930545
"tgravityaccmeanx" "laying" 16 -0.206783742242857
"tgravityaccmeanx" "laying" 17 -0.19913309
"tgravityaccmeanx" "laying" 18 -0.220600509076923
"tgravityaccmeanx" "laying" 19 -0.680043155060241
"tgravityaccmeanx" "laying" 20 -0.472431415573529
"tgravityaccmeanx" "laying" 21 -0.174349174822222
"tgravityaccmeanx" "laying" 22 -0.418494577083333
"tgravityaccmeanx" "laying" 23 -0.391564962777778
"tgravityaccmeanx" "laying" 24 -0.359292534027778
"tgravityaccmeanx" "laying" 25 -0.461102531369863
"tgravityaccmeanx" "laying" 26 -0.621309715263158
"tgravityaccmeanx" "laying" 27 -0.530434604864865
"tgravityaccmeanx" "laying" 28 -0.490334541875
"tgravityaccmeanx" "laying" 29 -0.346789842753623
"tgravityaccmeanx" "laying" 30 -0.344737755285714
"tgravityaccmeany" "walking" 1 -0.282165021263158
"tgravityaccmeany" "walking" 2 -0.34660709
"tgravityaccmeany" "walking" 3 -0.261986357931034
"tgravityaccmeany" "walking" 4 -0.0858540265666667
"tgravityaccmeany" "walking" 5 -0.100440285303571
"tgravityaccmeany" "walking" 6 -0.214694852280702
"tgravityaccmeany" "walking" 7 -0.159097003684211
"tgravityaccmeany" "walking" 8 -0.217102194583333
"tgravityaccmeany" "walking" 9 -0.0314341738730769
"tgravityaccmeany" "walking" 10 -0.0838277013962264
"tgravityaccmeany" "walking" 11 -0.212045870169492
"tgravityaccmeany" "walking" 12 -0.1559834498
"tgravityaccmeany" "walking" 13 -0.283658580877193
"tgravityaccmeany" "walking" 14 -0.270314822881356
"tgravityaccmeany" "walking" 15 -0.233918282592593
"tgravityaccmeany" "walking" 16 -0.0668246472745098
"tgravityaccmeany" "walking" 17 -0.179927382704918
"tgravityaccmeany" "walking" 18 -0.254317085892857
"tgravityaccmeany" "walking" 19 -0.2233381
"tgravityaccmeany" "walking" 20 -0.344443913137255
"tgravityaccmeany" "walking" 21 -0.370984549423077
"tgravityaccmeany" "walking" 22 -0.259644937173913
"tgravityaccmeany" "walking" 23 -0.16176137
"tgravityaccmeany" "walking" 24 -0.115116241810345
"tgravityaccmeany" "walking" 25 -0.127315870743243
"tgravityaccmeany" "walking" 26 -0.133922185084746
"tgravityaccmeany" "walking" 27 -0.187497034561404
"tgravityaccmeany" "walking" 28 -0.229316151481481
"tgravityaccmeany" "walking" 29 -0.127318078679245
"tgravityaccmeany" "walking" 30 -0.157673823846154
"tgravityaccmeany" "walking_upstairs" 1 -0.362153364339623
"tgravityaccmeany" "walking_upstairs" 2 -0.416214890416667
"tgravityaccmeany" "walking_upstairs" 3 -0.382851153728814
"tgravityaccmeany" "walking_upstairs" 4 -0.232944304615385
"tgravityaccmeany" "walking_upstairs" 5 -0.265942569148936
"tgravityaccmeany" "walking_upstairs" 6 -0.340732608823529
"tgravityaccmeany" "walking_upstairs" 7 -0.240950944117647
"tgravityaccmeany" "walking_upstairs" 8 -0.291341491707317
"tgravityaccmeany" "walking_upstairs" 9 -0.0377947824285714
"tgravityaccmeany" "walking_upstairs" 10 -0.0565670278723404
"tgravityaccmeany" "walking_upstairs" 11 -0.343576924814815
"tgravityaccmeany" "walking_upstairs" 12 -0.259144202692308
"tgravityaccmeany" "walking_upstairs" 13 -0.357404501636364
"tgravityaccmeany" "walking_upstairs" 14 -0.322680364814815
"tgravityaccmeany" "walking_upstairs" 15 -0.3149610125
"tgravityaccmeany" "walking_upstairs" 16 -0.0805926025490196
"tgravityaccmeany" "walking_upstairs" 17 -0.284153753333333
"tgravityaccmeany" "walking_upstairs" 18 -0.316619946206897
"tgravityaccmeany" "walking_upstairs" 19 -0.3871007085
"tgravityaccmeany" "walking_upstairs" 20 -0.479894842941176
"tgravityaccmeany" "walking_upstairs" 21 -0.432309617446809
"tgravityaccmeany" "walking_upstairs" 22 -0.33682691
"tgravityaccmeany" "walking_upstairs" 23 -0.214481808235294
"tgravityaccmeany" "walking_upstairs" 24 -0.237498409152542
"tgravityaccmeany" "walking_upstairs" 25 -0.217641282461538
"tgravityaccmeany" "walking_upstairs" 26 -0.246169656181818
"tgravityaccmeany" "walking_upstairs" 27 -0.229278659607843
"tgravityaccmeany" "walking_upstairs" 28 -0.333223996666667
"tgravityaccmeany" "walking_upstairs" 29 -0.227120125306122
"tgravityaccmeany" "walking_upstairs" 30 -0.226647292153846
"tgravityaccmeany" "walking_downstairs" 1 -0.266610338979592
"tgravityaccmeany" "walking_downstairs" 2 -0.325780100638298
"tgravityaccmeany" "walking_downstairs" 3 -0.228829214285714
"tgravityaccmeany" "walking_downstairs" 4 -0.0620852772955556
"tgravityaccmeany" "walking_downstairs" 5 -0.0607578318319149
"tgravityaccmeany" "walking_downstairs" 6 -0.214046334375
"tgravityaccmeany" "walking_downstairs" 7 -0.12987167306383
"tgravityaccmeany" "walking_downstairs" 8 -0.187610243421053
"tgravityaccmeany" "walking_downstairs" 9 -0.0352304645104762
"tgravityaccmeany" "walking_downstairs" 10 -0.0646160768947368
"tgravityaccmeany" "walking_downstairs" 11 -0.200321942608696
"tgravityaccmeany" "walking_downstairs" 12 -0.178702175434783
"tgravityaccmeany" "walking_downstairs" 13 -0.211555112553191
"tgravityaccmeany" "walking_downstairs" 14 -0.264254674666667
"tgravityaccmeany" "walking_downstairs" 15 -0.167462317142857
"tgravityaccmeany" "walking_downstairs" 16 -0.0584832676382979
"tgravityaccmeany" "walking_downstairs" 17 -0.151077057652174
"tgravityaccmeany" "walking_downstairs" 18 -0.225809125454545
"tgravityaccmeany" "walking_downstairs" 19 -0.215018042307692
"tgravityaccmeany" "walking_downstairs" 20 -0.277419718666667
"tgravityaccmeany" "walking_downstairs" 21 -0.356673289555556
"tgravityaccmeany" "walking_downstairs" 22 -0.222215179444444
"tgravityaccmeany" "walking_downstairs" 23 -0.110028841648148
"tgravityaccmeany" "walking_downstairs" 24 -0.128326710927273
"tgravityaccmeany" "walking_downstairs" 25 -0.0724270175862069
"tgravityaccmeany" "walking_downstairs" 26 -0.0799003729
"tgravityaccmeany" "walking_downstairs" 27 -0.166938774772727
"tgravityaccmeany" "walking_downstairs" 28 -0.235897105217391
"tgravityaccmeany" "walking_downstairs" 29 -0.0760962952291667
"tgravityaccmeany" "walking_downstairs" 30 -0.126710371903226
"tgravityaccmeany" "sitting" 1 0.204411592680851
"tgravityaccmeany" "sitting" 2 -0.105630024498783
"tgravityaccmeany" "sitting" 3 0.127303379245962
"tgravityaccmeany" "sitting" 4 0.211622539936894
"tgravityaccmeany" "sitting" 5 0.168445524
"tgravityaccmeany" "sitting" 6 0.0682628663363636
"tgravityaccmeany" "sitting" 7 0.00608846646041667
"tgravityaccmeany" "sitting" 8 0.240095117065217
"tgravityaccmeany" "sitting" 9 -0.0414258228938
"tgravityaccmeany" "sitting" 10 -0.041260775
"tgravityaccmeany" "sitting" 11 0.213716305739623
"tgravityaccmeany" "sitting" 12 0.0830509010823529
"tgravityaccmeany" "sitting" 13 0.101769752489796
"tgravityaccmeany" "sitting" 14 -0.0364533962277778
"tgravityaccmeany" "sitting" 15 0.210849305016949
"tgravityaccmeany" "sitting" 16 -0.086588253942029
"tgravityaccmeany" "sitting" 17 -0.002814673171875
"tgravityaccmeany" "sitting" 18 0.12988647622807
"tgravityaccmeany" "sitting" 19 0.360343534657534
"tgravityaccmeany" "sitting" 20 0.0733385412878788
"tgravityaccmeany" "sitting" 21 0.0215206708823529
"tgravityaccmeany" "sitting" 22 0.208553884
"tgravityaccmeany" "sitting" 23 0.1217510625
"tgravityaccmeany" "sitting" 24 0.182254651955882
"tgravityaccmeany" "sitting" 25 0.208287142261538
"tgravityaccmeany" "sitting" 26 0.223105562025641
"tgravityaccmeany" "sitting" 27 0.212947021371429
"tgravityaccmeany" "sitting" 28 -0.112596728361111
"tgravityaccmeany" "sitting" 29 0.1556594569
"tgravityaccmeany" "sitting" 30 0.114588392624871
"tgravityaccmeany" "standing" 1 -0.272983832264151
"tgravityaccmeany" "standing" 2 -0.370062696851852
"tgravityaccmeany" "standing" 3 -0.301735130327869
"tgravityaccmeany" "standing" 4 -0.0759009061071429
"tgravityaccmeany" "standing" 5 -0.03871012665
"tgravityaccmeany" "standing" 6 -0.230251036140351
"tgravityaccmeany" "standing" 7 -0.117607048924528
"tgravityaccmeany" "standing" 8 -0.0904603488214815
"tgravityaccmeany" "standing" 9 -0.010383816474
"tgravityaccmeany" "standing" 10 -0.0431597830454545
"tgravityaccmeany" "standing" 11 -0.173082704680851
"tgravityaccmeany" "standing" 12 -0.21886535557377
"tgravityaccmeany" "standing" 13 -0.239943146315789
"tgravityaccmeany" "standing" 14 -0.226692231166667
"tgravityaccmeany" "standing" 15 -0.164713175490566
"tgravityaccmeany" "standing" 16 -0.0578867045
"tgravityaccmeany" "standing" 17 -0.257486817948718
"tgravityaccmeany" "standing" 18 -0.204206320958904
"tgravityaccmeany" "standing" 19 -0.223897807808219
"tgravityaccmeany" "standing" 20 -0.305938716712329
"tgravityaccmeany" "standing" 21 -0.346155558876404
"tgravityaccmeany" "standing" 22 -0.226418773650794
"tgravityaccmeany" "standing" 23 -0.117401359697059
"tgravityaccmeany" "standing" 24 -0.145201300942029
"tgravityaccmeany" "standing" 25 -0.159316786486486
"tgravityaccmeany" "standing" 26 -0.140315421824324
"tgravityaccmeany" "standing" 27 -0.188504847375
"tgravityaccmeany" "standing" 28 -0.247656166582278
"tgravityaccmeany" "standing" 29 -0.05848715356
"tgravityaccmeany" "standing" 30 -0.100296804186441
"tgravityaccmeany" "laying" 1 0.70554977346
"tgravityaccmeany" "laying" 2 0.752536639375
